digest,url,status
K4BE3OU3JSUWQRDK574NXQQQMSEHVNYZ,https://www.brookings.edu/articles/brookings-today-62714/,success
XOAVOIDHCQZCB77K566PS4HGWRHJSULT,https://www.brookings.edu/articles/brookings-today-63014/,success
3YEQDPDSNEVZ5Z5NWV5Y52TYN7BQUMR7,https://www.brookings.edu/articles/brookings-today-6314/,success
CIZTLYWVYM4DCXM72Z23KCTZUBRHZNUP,https://www.brookings.edu/articles/brookings-today-6414/,success
IWENCTJMAZ6JVEVNLWIVF2PKQVUNUHQA,https://www.brookings.edu/articles/brookings-today-6914/,success
PBS2YYI4NZB2VS6OIDVBYLCORKFLIN2Y,https://www.brookings.edu/articles/brookings-today-71414/,success
ONGA2WBIVLWKDFXMJQQFP4YJFRTM3U7H,https://www.brookings.edu/articles/brookings-today-72114/,success
V4U3X4ZFIU3K4L4OOVHVPQSQBTUDOF5U,https://www.brookings.edu/articles/brookings-today-7214/,success
T34SNRMCXPNYNURIRB5D2KR4YD2TUFQ2,https://www.brookings.edu/articles/brookings-today-72414/,success
BVETA34AABUP2V5K722WINTTKXGZHKKN,https://www.brookings.edu/articles/brookings-today-72514/,success
BOVUIIAUC7WT2TP7SZHCQB574NTYFJU5,https://www.brookings.edu/articles/brookings-today-72814/,success
GBLE7CDN2R7R6IUTPCDKWKUS5F5YSE37,https://www.brookings.edu/articles/brookings-today-73014/,success
D6BS7ZYJCSDDNSHY6R53VH4GKY6KU7JP,https://www.brookings.edu/articles/brookings-today-7314/,success
QSECVYDTTGNIMER4MX4WRAJQU2N2QXGB,https://www.brookings.edu/articles/brookings-today-7714/,success
F2QQ6J7WE6XETREG2EJTI6HT7I56ZSEE,https://www.brookings.edu/articles/brookings-today-7814/,success
RHFC7PAIUONP352FNVBVJNHADSRTD4RB,https://www.brookings.edu/articles/brookings-today-81214/,success
AYMLGOAGQ6IRSIKFJ7EXKKLWXM5P336N,https://www.brookings.edu/articles/brookings-today-81514/,success
HXWI33KFKBFLLFJHE3LPEYXXWM57AJAQ,https://www.brookings.edu/articles/brookings-today-81914/,success
5WRTOTDH2SMHVPUGZBNWLJ7KMWZJQZ3S,https://www.brookings.edu/articles/brookings-today-82014/,success
G3PUDGAASUQJOGNDTPTKMWEMDOHV7GI3,https://www.brookings.edu/articles/brookings-today-82214/,success
C4G373RKVW6DRKYB53E4HKVVTZUPEMPN,https://www.brookings.edu/articles/brookings-today-82614/,success
EN6D34FHQJ3GXHUTC7PCP2MUI3JWU4HH,https://www.brookings.edu/articles/brookings-today-82814/,success
YVLQATR5SNFKS3RMLJTLQJ5ZRKPQXQDS,https://www.brookings.edu/articles/brookings-today-8514/,success
4MO6PM6MBJ36BOT4I25WZKFAAPUUTGF3,https://www.brookings.edu/articles/brookings-today-8714/,success
444HWM4W7LSNROWBGEXUIVUVSBL5B7K7,https://www.brookings.edu/articles/brookings-today-91114/,success
NK3GXRQ65OOU7WYEAEVN33AVSJAKQKDU,https://www.brookings.edu/articles/brookings-today-91214/,success
H3I35E5M4XAFNR6ORSTGZFY52ZPS3FB2,https://www.brookings.edu/articles/brookings-today-91714/,success
MRBGHB5RL4BKTWXMC26HNE2UTQYPVVZS,https://www.brookings.edu/articles/brookings-today-91814/,success
P3NP7JP6RIW5IZKZDE7C37O7DPMSS6WK,https://www.brookings.edu/articles/brookings-today-9214/,success
54YAO3EXCMIEBIIR5LJRYIRG2U64HS42,https://www.brookings.edu/articles/brookings-today-92214/,success
PA2MBIOUT73TCPQ2OD3Q5UR6JSWGCZVN,https://www.brookings.edu/articles/brookings-today-9314/,success
ZVWA6O5DN6Z3RMY567HJSJ3B6ILKXUAB,https://www.brookings.edu/articles/brookings-today-9814/,success
WRWZQWCFRO6XHH54XIIOPGZ2MY4KEMAZ,https://www.brookings.edu/articles/brookings-today-9914/,success
TJJKB5M5BVYAXF5IZXSJYHNY7YE5JQBD,https://www.brookings.edu/articles/brookings-vice-presidents-karen-dynan-and-martin-indyk-tapped-for-obama-administration/,success
RJSCR5IC4RMUAYAR3A4JWUCOUGV2JCIH,https://www.brookings.edu/articles/brookingss-best-selling-books-from-2015/,success
OCL6D3QPGJDFRVZDZQNVHAQU7DEWRFR3,https://www.brookings.edu/articles/brown-center-publishes-14th-report-on-american-education-with-focus-on-reading-gender-gap-the-common-core-and-student-engagement/,success
Y2KIURNA45Q4Z4HESLZOHRRAWUBHN2VD,https://www.brookings.edu/articles/brown-center-scholars-react-to-president-bidens-fy-2025-department-of-education-budget-proposal/,success
Z42GCQ6S4DWIJNJGCM3HZYPLIGMTKRUP,https://www.brookings.edu/articles/brown-center-scholars-reflect-on-how-the-pandemic-reshaped-us-education/,success
4MGVH37RK6YF6BOAMZP66ANYNAB37LGR,https://www.brookings.edu/articles/bruce-jones-the-united-states-has-to-lead-not-dominate/,success
OMRRWOJZTAIDJIBFR3ZMPZDWG3CTUYW6,https://www.brookings.edu/articles/bruce-katz-on-the-21st-century-metro-innovative-powerful-and-leading-the-country-forward-plus-john-hudaks-whats-happening-in-congress/,success
Z4AXGF3VWROEOFAOLOIF5XSK2DEM3JBX,https://www.brookings.edu/articles/bruce-riedel-our-terrorist-enemy-is-more-numerous-more-barbaric-and-more-dangerous-than-ever/,success
NVLLHGIENZKKNNY4BZNNAURPIKRETDIR,https://www.brookings.edu/articles/bruce-riedel-talks-jihadist-terrorism-islamic-state-and-the-war-in-yemen/,success
Q7I27U5TV4E5MRHM6KME6V6DEMEJ2YUY,https://www.brookings.edu/articles/buck-passing-from-behind-indonesias-foreign-policy-and-the-indo-pacific/,success
HI3OO5SICTVVW6UIBZMOOHBSDVZGRP6L,https://www.brookings.edu/articles/budget-2010-new-investments-in-transforming-americas-schools-and-workforce/,success
ACMQVJVR6FJUYAGYNVG3YMN3V2X3GHBL,https://www.brookings.edu/articles/budget-2018-does-the-absence-of-energy-from-the-finance-ministers-script-showcase-a-larger-disconnect/,success
Y2OKNKFHVVTGMLIQSERNRJTKZR7TW6J7,https://www.brookings.edu/articles/budget-blues-the-fiscal-outlook-and-options-for-reform-2/,success
IPVKLWQYCPQ2CEMZOSHWO3ETBH7QVLTC,https://www.brookings.edu/articles/budget-crisis-entitlement-crisis-health-care-financing-problem-which-is-it/,success
5PC6OAZA23UWRX2CEBLTME36QVJUX6RS,https://www.brookings.edu/articles/budget-policy-challenges/,success
JCLKAVQQEJKAVS27MSNAYRG7IEICD3GJ,https://www.brookings.edu/articles/budget-priorities-funding-shortfalls-for-social-security-and-medicare-not-all-that-dire/,success
BVKENURYPJZZKQ3EQ6M2ERSY375ATBBJ,https://www.brookings.edu/articles/budget-sequestration-costs-opportunities-absent-a-long-term-debt-stabilization-plan-it-is-better-to-accept-a-bad-sequester-than-to-defer-or-cancel-it/,success
5J2QL6BCDCQHHZFAF7MVAQ5ON3OHR5ZO,https://www.brookings.edu/articles/budgeting-to-promote-social-objectives-a-primer-on-braiding-and-blending/,success
5QFOEL3SBQOCAERZASLEHHWF5IEGNQ5G,https://www.brookings.edu/articles/build-back-better-in-haiti-lessons-from-the-indonesian-tsunami/,success
EDBZNWFAT6DUU47A7HSMAYJSEM42Y2F2,https://www.brookings.edu/articles/build-brains-better-a-proposal-for-a-white-house-brain-capital-council-to-accelerate-post-covid-recovery-and-resilience/,success
YFD6W26BRUC3BJO26YKL3CHW4MD7Z4XG,https://www.brookings.edu/articles/build-cities-not-camps-a-proposal-for-addressing-refugee-crises/,success
FSFZKK7R3DHMFHQNOE7YS5KJKUPMD4CE,https://www.brookings.edu/articles/build-race-equity-into-rezoning-decisions/,success
ANZOZWBRKOZ5IKBG7MHUW2AV5J6PP3VJ,https://www.brookings.edu/articles/building-a-better-syrian-opposition-army-how-and-why/,success
CKHFH7PX3EV5NYKG22GDRWZI75ZRNXBV,https://www.brookings.edu/articles/building-a-competitive-philadelphia-pennsylvania-biotech-association/,success
AMO7LXR5AQOPVVBZNAAEJTSR2AV52KZZ,https://www.brookings.edu/articles/building-a-prosperous-world-with-fewer-emissions/?utm_campaign=Global%20Economy%20and%20Development&utm_medium=email&utm_content=255566756&utm_source=hs_email,success
DXKSYIVMVTEEMAKHZIDAOJCRUBRPV2ME,https://www.brookings.edu/articles/building-a-strengthened-imf/,success
24MVEETIG5NTDLHRUGACOGIMJ6IX2OHD,https://www.brookings.edu/articles/building-a-stronger-regional-safety-net-philanthropys-role/,success
FDUURH3Y5KI3J54LSMOXQVU4Y6UHMLKE,https://www.brookings.edu/articles/building-a-sustainable-behavioral-health-crisis-continuum/,success
DHOPL5Y7EAKK7DGS6TKZNVA6EK2UJRHS,https://www.brookings.edu/articles/building-a-transatlantic-biotech-partnership/,success
GLKFO4USZUSFLCFEEVIITCMCWRQLBHPN,https://www.brookings.edu/articles/building-african-economies-back-better-and-stronger-than-before/,success
624BPQ6XYAXHVSJ2I6GP4BSEH35XJEUK,https://www.brookings.edu/articles/building-africas-capacity-for-pandemic-and-epidemic-intelligence/,success
72XYVOHSOZCKGHKEPZYUZO555OURRFEB,https://www.brookings.edu/articles/building-ai-cities-how-to-spread-the-benefits-of-an-emerging-technology-across-more-of-america/,success
HXMOKOE5VKUVD4C67ZLPUT2OL3XM5XWO,https://www.brookings.edu/articles/building-ai-cities-how-to-spread-the-benefits-of-an-emerging-technology-across-more-of-america/?utm_campaign=Metropolitan%20Policy%20Program&utm_medium=email&utm_content=268055943&utm_source=hs_email,success
LD5RCMADLM6RBQV2HCQZHZK5BDZVKNQ5,https://www.brookings.edu/articles/building-americas-water-workforce/,success
MHL6QEZS4XEVDMGSRNCVJQLXIE54VOOT,https://www.brookings.edu/articles/building-an-agile-government-for-an-era-of-megachange/,success
H4ZFW4QLZNWQAL6WET3DBKCYNAZM6MKY,https://www.brookings.edu/articles/building-an-ambitious-and-robust-us-climate-target/,success
LMSJ6A4L7MP6VAS72FOU5MDCI45ACBWA,https://www.brookings.edu/articles/building-an-arab-knowledge-society-how-business-can-help/,success
4VT5TXDHBM3L3NPJTVQHQP2RZDZX5WAZ,https://www.brookings.edu/articles/building-and-advancing-digital-skills-to-support-seattles-economic-future-2/,success
SAVZY4QEX77EQPELT6TJ4IHJ2CYZVWJ2,https://www.brookings.edu/articles/building-better-cities-for-children-coordinating-within-and-across-city-agencies-to-harness-the-power-of-playful-learning/,success
5AEXR2WOUIFWBPSBXOBRV5ZI5A5DKQUU,https://www.brookings.edu/articles/building-better-defenses-against-rising-floods-and-storms/,success
VCJTKOVS7OIVOD5GCBNXLKQXY25DDPWX,https://www.brookings.edu/articles/building-better-diagnostic-standards-for-medical-ai/,success
RUR2EQMKSOQFQO2N7BRP72U3SNJEKKHA,https://www.brookings.edu/articles/building-better-infrastructure-with-better-bonds/,success
D64ABRI7SZC3WB24F7C33UUWUGXDNQIC,https://www.brookings.edu/articles/building-bridges-health-care-meet-population-health/,success
PXRTEOB2CCQ3JCSH2IQWLZP35XKXBXRN,https://www.brookings.edu/articles/building-capacity-and-developing-leadership-among-american-muslims-and-their-organizations/,success
RHAYWXXL3VMPBTYE7YET5M4J4SPKIZVN,https://www.brookings.edu/articles/building-capacity-and-developing-leadership-among-american-muslims-and-their-organizations/,success
3GIGAVNH757VY5FUYQGHL2VI7ULFM42M,https://www.brookings.edu/articles/building-effective-coalitions-for-action-in-international-development/,success
FQJNAEMW3WU4SBGEY2XO5MQOYQLXYU6N,https://www.brookings.edu/articles/building-guardrails-for-chatgpt/,success
T2GEMBL5TYSZYOUUWPE7ND3AJPY46DM5,https://www.brookings.edu/articles/building-knowledge-to-improve-degree-completion-in-community-colleges/,success
YRXJC653GNL2TJB6YIE22N732TBZ57YZ,https://www.brookings.edu/articles/building-on-jeddah-what-ukraine-needs-to-do-now/,success
FCL26EZYKLU54CIKEIWUFVI7TTIFEL2T,https://www.brookings.edu/articles/building-on-quicksand-pursuing-transitional-justice-in-times-of-great-upheaval/,success
6UBNB47UYMCPWDJMS34LVPURN44LSF75,https://www.brookings.edu/articles/building-racial-equity-in-tech-ecosystems-to-spur-local-recovery/,success
5O6HXQOJRNSSEUTBRP66RBZ6ENRQEQFV,https://www.brookings.edu/articles/building-resilience-and-resistance-to-child-early-and-forced-marriage-through-acquiring-skills/,success
EWIYUYP34YXMDCSYMCTURJLGXRRBD7HY,https://www.brookings.edu/articles/building-resilience-to-the-north-korean-cyber-threat-experts-discuss/,success
CPZG6D3YK6U3HV5FA2MD647MFXEYF3Z3,https://www.brookings.edu/articles/building-resilient-rural-places-strategies-from-local-leaders-to-strengthen-rural-assets-diversity-and-dynamism/,success
532BWIKZYSJLAQLX4HDUZCBDOBGFEYUA,https://www.brookings.edu/articles/building-resilient-rural-places-strategies-from-local-leaders-to-strengthen-rural-assets-diversity-and-dynamism/?utm_campaign=BrookingsBrief&utm_medium=email&utm_content=101546380&utm_source=hs_email,success
JI65L5IRFQOKUWZU7ZDNTZHBBTLXEGYT,https://www.brookings.edu/articles/building-robust-and-ethical-vaccination-verification-systems/,success
E4MCM4646GTVZXRFJ76DTUEA4HFQ6MW7,https://www.brookings.edu/articles/building-situations-of-strength/,success
CFXMMJ4MCZW2S6TFHKIU5JGZFIJ2FWPT,https://www.brookings.edu/articles/building-skills-for-life-how-to-expand-and-improve-computer-science-education-around-the-world/,success
RP5FS4QCDKFLY6ZVNDJE2W6OLVOQDDSY,https://www.brookings.edu/articles/building-the-analytic-capacity-to-support-critical-technology-strategy/,success
SWLUV6WC7FLQR34QFL32Q6GCZBQWK6O6,https://www.brookings.edu/articles/building-the-grid-of-the-future-today/,success
AU6FFYERB5MCZG3NOHVBMH7KXMYDWUAB,https://www.brookings.edu/articles/building-the-sdg-economy-needs-spending-and-financing-for-universal-achievement-of-the-sustainable-development-goals/,success
MVHTXIJMJTVLYCT7FCVR4WPODP6RDGQ4,https://www.brookings.edu/articles/building-trust-in-pakistan-through-carrots-and-sticks-wont-work/,success
4DWSLIFLQGI7UGE2MEPIN5RUAJ4X2V7G,https://www.brookings.edu/articles/buildings-and-bandwidth-lessons-for-spectrum-policy-from-federal-property-management/,success
YFIJY4KYE7BFUDFZ2XSB3HKCHCY7CIZ3,https://www.brookings.edu/articles/built-in-flexibility-of-federal-expenditures/,success
3YBH4MK5V7DW5OCIGDMWQOFHSOXQQ5F5,https://www.brookings.edu/articles/burkina-faso-protests-extending-presidential-term-limits/,success
ZSQP3UZ4E2XQ7RNROZBBRJCOSNKKHC7D,https://www.brookings.edu/articles/burmamyanmar-and-aung-san-suu-kyi/,success
7XELXPYCGKXKHC2VRN2FAI2VTY2M74CC,https://www.brookings.edu/articles/burning-issues-for-haitis-recovery/,success
PXARVE3XJLTHAEWKA3SXABRE2CO5SUX7,https://www.brookings.edu/articles/burtless-comments-on-fast-food-workers-call-for-higher-minimum-wage/,success
TLSMXPW4Z5SMECR4GQ47MCEJONILOZTW,https://www.brookings.edu/articles/burying-the-state-budget-hatchet/,success
63KW62YVOI7SC5KWD4LC6RG2SSJW63VB,https://www.brookings.edu/articles/bush-administration-tax-policy-down-payment-on-tax-reform/,success
DP2BGQ3ROJ7ZSOI7TXKX6GFKD6X6X7VO,https://www.brookings.edu/articles/bush-administration-tax-policy-short-term-stimulus/,success
X6MRNSS4HL6O6A3FZWGC2J4XZK6Q7KU3,https://www.brookings.edu/articles/bush-and-the-50-beggars/,success
JDSIIDO77FIOFOSD57Q3TJES4O5IXFKR,https://www.brookings.edu/articles/bush-at-the-rubicon/,success
7HCIYAQZWMIXOITQ36FNVUENNEPZEGPB,https://www.brookings.edu/articles/bush-ii-more-of-the-same/,success
2OH44OQPWULPT6T2GXFP2QVBYFGJ7R3X,https://www.brookings.edu/articles/bush-picks-wrong-time-for-leadership-change-at-irs/,success
5FLIQB4HZEI26YXO52AAWW7G2ABCMHLB,https://www.brookings.edu/articles/bush-putin-the-end-of-the-end-of-the-cold-war/,success
77KCUJEAR5HXKZQHHXCLQCD4KWTPS4MD,https://www.brookings.edu/articles/bush-unties-the-social-compact/,success
OTAQOGYJ6N32DBOSS5DEIJ3CFUZ6B2QR,https://www.brookings.edu/articles/bushs-a-team-just-like-clintons-but-more-so-2/,success
JNE3BUODZZRIF3P6K7KBL6N4WMG7CWTS,https://www.brookings.edu/articles/bushs-foreign-policy-strategy-is-the-revolution-over/,success
XAVI7IXIRJSRMLGXTQZ6ETLGV2VYP2KR,https://www.brookings.edu/articles/bushs-iraq-plan-deserves-a-chance/,success
MJWWYT3WAWIJIEPZNOTIAOOXRVPQQ34T,https://www.brookings.edu/articles/bushs-new-cabinet-changes-in-attitude/,success
OPKD5CSISTHRJ52ENS5IFAQ343VI5CMV,https://www.brookings.edu/articles/bushs-second-term-blues/,success
MI5STWKCBY4CUYDU344HBNJKTILF23XX,https://www.brookings.edu/articles/business-and-politics-in-china-the-oil-executive-reshuffle-of-2011/,success
FVGZWSXSNVTWQIULAIRIZ4TL5T3WOVBB,https://www.brookings.edu/articles/business-as-usual-is-not-an-option-the-future-of-natural-resource-governance/,success
QNIRLKQ53CUOFJTVH43JKMPLKRT4HIYH,https://www.brookings.edu/articles/business-opportunities-in-eurasia/,success
7G44YSKEEUSQVJ7AXXNSPPXJETH6SV7G,https://www.brookings.edu/articles/businesses-owned-by-women-and-minorities-have-grown-will-covid-19-undo-that/,success
SNCAP5UPJ6AQWT4UUSMCHSNO7SWKNHPT,https://www.brookings.edu/articles/businesses-owned-by-women-and-minorities-have-grown-will-covid-19-undo-that/?utm_source=link_wwwv9&utm_campaign=item_311333&utm_medium=copy,success
A2BN2MIDHFWCPXKJO37U2SDTQ4MU6JBC,https://www.brookings.edu/articles/but-will-it-work-implementation-analysis-to-improve-government-performance/,success
EIMHFHZFMAPK6O36N7H5255QOOTUL5PH,https://www.brookings.edu/articles/buttigieg-splits-from-the-progressives-on-foreign-policy/,success
MYOOY4AQYIG4LLDUO2XQTQ3UIWOCOCE2,https://www.brookings.edu/articles/by-2020-will-more-or-fewer-islamist-groups-participate-in-elections-in-the-middle-east-compared-to-today/,success
4SMVPGHWZAQVHEVKQR2RIRAPLUH7ARTD,https://www.brookings.edu/articles/bystander-intervention-on-social-media-examining-cyberbullying-and-reactions-to-systemic-racism/,success
ZU42LNUEZN522MOM3VOS2N4E2FSQ5OK2,https://www.brookings.edu/articles/caadp-at-10-progress-toward-agricultural-prosperity/,success
WJTGEUTACFKK2VTXDY2U2OTPPALWA5P5,https://www.brookings.edu/articles/california-charts-the-future-of-ai/,success
5G6TWJ6WOW7I7LBGTXUIP4XZFZQB6TXQ,https://www.brookings.edu/articles/california-congressman-ted-lieu-talks-about-the-state-of-ai-governance-techtank-podcast/,success
TOVKM3SFM6KZ276Z4J73XEFSWE4Y2SGZ,https://www.brookings.edu/articles/california-governor-jerry-brown-water-is-not-a-political-game/,success
JHMI2MHPW4Y2JVOUIZPATZ3O5R4KDA4R,https://www.brookings.edu/articles/california-initiative-offers-blueprint-to-implement-the-science-of-reading/,success
VGT5NEZACWPMAJIP734LLTT5X6DPEBVE,https://www.brookings.edu/articles/california-needs-to-build-more-apartments/,success
FKGN2U77JTLDPZXN435PLFJVQLHCJSRD,https://www.brookings.edu/articles/california-needs-to-build-more-apartments/?utm_campaign=Metropolitan%20Policy%20Program&utm_source=hs_email&utm_medium=email&utm_content=74567323,success
4MTY6QLSEDXWIGA2ADNASNHUJHXJZHTI,https://www.brookings.edu/articles/california-saw-reduction-in-out-of-network-care-from-affected-specialties-after-2017-surprise-billing-law/,success
HLNGGVZ6PDA4BWX2GWIZBHMNLTAZHG5H,https://www.brookings.edu/articles/california-saw-reduction-in-out-of-network-care-from-affected-specialties-after-2017-surprise-billing-law/,success
EDC5MA6IGJCHMU32RBOL6GVLJABSGY7R,https://www.brookings.edu/articles/californias-pension-debt-is-harming-teachers-and-students-now-and-its-going-to-get-worse/,success
SQB3DVQRY4QWTHK7RWDIK56IXYATZOVJ,https://www.brookings.edu/articles/calling-211-enhancing-the-washington-regions-safety-net-after-911/,success
OZWU266T24T4TFMKJV7F2CXY425JLQSE,https://www.brookings.edu/articles/calling-foul-the-u-s-response-to-russias-violation-of-a-nuclear-arms-treaty/,success
EHTSDNCEXBAECKH5M6V7PAJ6X3SPRGP2,https://www.brookings.edu/articles/calling-on-china-the-china-darfur-connection/,success
LFVPHPECYFTHY5A6CTBQHWHVXXF2ZHDI,https://www.brookings.edu/articles/cameroons-contentious-elections-come-at-a-precarious-time-in-the-countrys-history/,success
R4N7VF6APAZ3ZKZP3Z24J2O7GHIL4VTP,https://www.brookings.edu/articles/cameroons-presidential-election-will-the-votes-count/,success
SJWJYYHHSXKBYJYYFPCCAQZN62GTG67D,https://www.brookings.edu/articles/campaign-2020-how-to-fix-americas-housing-policies/,success
5WIB235RVFPAHLOEFWAH2M627GXIX2P2,https://www.brookings.edu/articles/campaign-finance-matching-candidates-scratch/,success
643Q5UCYD4QUQJHBJBW4T5CD4YJYFFC2,https://www.brookings.edu/articles/campaign-finance-reform-are-there-smarter-ways-to-fix-the-system/,success
TUDBSJCKMKGUGPRR4HIHKFVKUKCQ7CEW,https://www.brookings.edu/articles/campaigns-for-and-against-same-sex-marriage/,success
RD43QSRS35MHFBLGX5U3UXKMDZ77KIK6,https://www.brookings.edu/articles/can-10-billion-people-live-and-eat-well-on-the-planet-yes/?ref=mediaactivist.com,success
CEAOXEYHIMURDYY5ZBIDM4436NG3R2DB,https://www.brookings.edu/articles/can-a-one-off-military-strike-deter-syrias-assad-from-using-chemical-weapons-again-the-data-suggests-no/,success
R44KKUJEAO74Z2S35X3MD5SWNWV7O55V,https://www.brookings.edu/articles/can-a-universal-basic-income-meet-universal-basic-needs/,success
25IIGIGIDHPTHCCSGRYROREGQZJG43IZ,https://www.brookings.edu/articles/can-abbas-save-his-agenda/,success
4NSFIYO3WD5J47OTZFXGH2FNRRFDP6WA,https://www.brookings.edu/articles/can-aging-be-good-for-societies-as-well-as-individuals/,success
RIXBFJT7XYNYOY66KU3S2QAYS24HYKRY,https://www.brookings.edu/articles/can-an-investment-summit-save-trumps-africa-policy/,success
CHJE6HS4UFKXBY27JODTOJURIRLQHEWV,https://www.brookings.edu/articles/can-angela-merkel-find-her-own-way-out-of-the-crisis-in-berlin/,success
TW46RGQPOB42X4PLVJRKCHWQW2ZMUX5Z,https://www.brookings.edu/articles/can-annuities-become-a-bigger-contributor-to-retirement-security/,success
ZZXISGIGBAZQQDF7VPSB25BF5PB5WMW3,https://www.brookings.edu/articles/can-biden-avert-a-health-insurance-cliff/,success
73DQLHYASTBDEZZLERRNQKQCUVMRJ5JZ,https://www.brookings.edu/articles/can-biden-hold-onto-his-lead/,success
3MN6AM7TZAYQG4OBD5FZ4DP3KB3DSI4B,https://www.brookings.edu/articles/can-biden-rebalance-the-judiciary/,success
3LGUXGEHVVQDUFF53GCUFSQNFWU3CI6Q,https://www.brookings.edu/articles/can-biden-save-the-world/,success
6APFCVSODFLYKOSK3HQK5TUXYCR6F4OJ,https://www.brookings.edu/articles/can-billionaires-buy-democracy/,success
WTEWVYYQIJZAEXO4EJ7QR6PJMUGIW2G3,https://www.brookings.edu/articles/can-china-conquer-taiwan/,success
XE4ACI2CJTRVT27WYB5OCWBTURHUOCYW,https://www.brookings.edu/articles/can-china-deliver-a-better-belt-and-road/,success
DOXM5JK7LDME3GYWBDIRUHKG4X7F5GUE,https://www.brookings.edu/articles/can-china-have-difficult-conversations-about-the-internet/,success
2F5F6L7KZ35MT3NNUVDJHKRSNYNE3V4S,https://www.brookings.edu/articles/can-china-take-taiwan-why-no-one-really-knows/,success
JNXBH2RS7VBN45KSSNQEI2UYBTXS7QOL,https://www.brookings.edu/articles/can-climate-science-shift-climate-politics/,success
HTHRPB3DK6HKXG3SFN4Q4F5IWASYB2RQ,https://www.brookings.edu/articles/can-congress-mandate-meaningful-transparency-for-tech-platforms/,success
WJGTK4YG4VCEHMY5LCXLWQLMWMNMV64L,https://www.brookings.edu/articles/can-democracies-cooperate-with-china-on-ai-research/,success
KSGHNUBHIIG3X6WPS6EBCOQ6WDC7UPC4,https://www.brookings.edu/articles/can-democracies-cooperate-with-china-on-ai-research/,success
BT6CXWBUXFYWHM32IE647N67CKVE3TOW,https://www.brookings.edu/articles/can-drones-and-viruses-be-ethical-weapons/,success
Y4BZKCEIFS3HSH5NFT5IB47CQDBE6NC6,https://www.brookings.edu/articles/can-education-reform-address-inequality-and-middle-class-frustration-an-experiment-in-chile/,success
XNM3UEE4LHS5FZAMQZ3T7BMIQXMP6PFZ,https://www.brookings.edu/articles/can-egypt-really-blame-the-imf/,success
FUM6YEKWVDWILJKNLNXEVSXNHFOJQHOB,https://www.brookings.edu/articles/can-executive-compensation-reform-cure-short-termism/,success
4IASC3EJ462C7VOR55PVDN3X7JM2VR5P,https://www.brookings.edu/articles/can-existing-laws-cope-with-the-ai-revolution/,success
MAKYA7QQ3E2EFXXWDUQZQHJOEF2Z32HB,https://www.brookings.edu/articles/can-existing-laws-cope-with-the-ai-revolution/,success
XNMWOQC2XM7NKS4I3625RJTLQUEWSFUD,https://www.brookings.edu/articles/can-explanatory-journalism-cure-the-internet/,success
BQTHYFOH4OYGUBLII56F3Y2KBQ7EQPBU,https://www.brookings.edu/articles/can-explosions-be-a-blessing-in-disguise-in-resolving-turkeys-kurdish-question/,success
J2ZYWUT52WH3Z36Z465GCHNBNPFAHLNA,https://www.brookings.edu/articles/can-families-smooth-variable-earnings/,success
GYQ6VCOLL6XU5LPRXS6NVHW63DE2NHHQ,https://www.brookings.edu/articles/can-fintech-improve-health/,success
F23SUXU63OQETE4VO66Q7NXRPNNGL5JY,https://www.brookings.edu/articles/can-fintech-increase-lending-how-courts-are-undermining-financial-inclusion/,success
AB4EVQX3C62I52C52LT6EIU26VW4PFB3,https://www.brookings.edu/articles/can-grade-retention-help-with-covid-learning-recovery-in-schools/,success
QPKQIDBG4YTRBLVPVNJFYYAIOSQV6X2L,https://www.brookings.edu/articles/can-grassroots-activists-stop-trump-watch-phoenix-this-weekend/,success
YPSJUM2KNQPASUPPM7ROYI2ECL4BXH3U,https://www.brookings.edu/articles/can-hong-kong-maintain-its-competitiveness/,success
CAKQKFH56DJEVWZ2QSZMVJ5CBPSJ762Z,https://www.brookings.edu/articles/can-house-leadership-force-the-freedom-caucuss-hand-on-the-budget/,success
QNAGBQMWHU3WE6S73PPVEPSWWQBPF5DO,https://www.brookings.edu/articles/can-immigration-reform-happen-a-look-back/,success
VVLWNXXV3M5NC2ZBPLYRJNJ7LFNTQDXJ,https://www.brookings.edu/articles/can-imran-khan-ride-to-victory/,success
CNKRZA72DZ3TMBKNGA2PRRQTU6KGDD6Y,https://www.brookings.edu/articles/can-income-restricted-adus-expand-the-affordable-housing-stock-in-los-angeles/?utm_source=mc%E2%80%8B&utm_medium=email%E2%80%8B&utm_campaign=tih030524%E2%80%8B&utm_term=20240305-00Q3n00001g3ZmDEAU%E2%80%8B&utm_content=tih030524&sfmckey=am9zZXBobW9udG95YUBjYWJxLmdvdg==&j=338425&sfmc_sub=49364614&l=2081_HTML&u=15872618&mid=10965565&jb=9,success
N4XSCT4LZFOLHCFJ2OIRO5SBAKFSYPAD,https://www.brookings.edu/articles/can-indias-smart-city-proposals-do-more-on-resilience/,success
AAMPPCABCQWZ2LDCQIGKXVLGMM5UVXZK,https://www.brookings.edu/articles/can-indias-tiger-economy-survive-the-global-crisis/,success
XW3SZIJO6L4C2C2FP6FVXY4B5PXLCXXT,https://www.brookings.edu/articles/can-infrastructure-academies-solve-our-most-pressing-workforce-challenges/,success
5QULVTLSMFLTGYKSCNMGBN4UYYV2ZFDQ,https://www.brookings.edu/articles/can-insecurity-in-asia-be-managed/,success
